,_id,Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents",County,Latitude,Longitude
19586,19587,6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,0,0,Goochland County,37.7204342,-77.8837984
19587,19588,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51035,Carroll County,Mount Rogers,3,10.1,Carroll County,36.7365816,-80.7439791
19588,19589,6/2/2025,2025†,Any Opioids,Locality,51187,Warren County,Lord Fairfax,0,0,Warren County,38.9131907,-78.2096656
19589,19590,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51161,Roanoke County,Alleghany,30,31.7,Roanoke County,37.2377673,-80.0759642
19590,19591,6/2/2025,2024^,Any Opioids,Locality,51680,Lynchburg City,Central Virginia,7,8.6,Lynchburg City,37.4137536,-79.1422464
19591,19592,6/2/2025,2023,Methadone,Locality,51009,Amherst County,Central Virginia,0,0,Amherst County,37.5997548,-79.1483701
19592,19593,6/2/2025,2021,All-Drug,Locality,51035,Carroll County,Mount Rogers,8,26.6,Carroll County,36.7365816,-80.7439791
19593,19594,6/2/2025,2019,Heroin,Locality,51007,Amelia County,Piedmont,3,22.8,Amelia County,37.3319664,-78.008448
19594,19595,6/2/2025,2023,Methadone,Locality,51003,Albemarle County,Blue Ridge,0,0,Albemarle County,38.0085107,-78.6086754
19595,19596,6/2/2025,2023,Psychostimulant,Locality,51159,Richmond County,Three Rivers,0,0,Richmond County,37.9476108,-76.7161921
19596,19597,6/2/2025,2020,All-Drug,Locality,51036,Charles City County,Chickahominy,0,0,Charles City County,37.3705777,-77.0605098
19597,19598,6/2/2025,2021,Benzodiazepine,Locality,51750,Radford City,New River,1,5.5,Radford City,37.130445,-80.5793077
19598,19599,6/2/2025,2023,Heroin,Locality,51137,Orange County,Rappahannock/Rapidan,0,0,Orange County,38.2490349,-78.013983
19599,19600,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51139,Page County,Lord Fairfax,0,0,Page County,38.6002354,-78.5016516
19600,19601,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51015,Augusta County,Central Shenandoah,7,9.1,Augusta County,38.1793809,-79.1525761
19601,19602,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51081,Greensville County,Crater,0,0,Greensville County,36.6405713,-77.5768298
19602,19603,6/2/2025,2020,Cocaine,Locality,51036,Charles City County,Chickahominy,0,0,Charles City County,37.3705777,-77.0605098
19603,19604,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51775,Salem City,Alleghany,3,11.9,Salem City,37.2919366,-80.0570773
19604,19605,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51610,Falls Church City,Fairfax,2,13.7,Falls Church City,38.880517,-77.1796109
19605,19606,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51049,Cumberland County,Piedmont,1,10.1,Cumberland County,37.5004191,-78.2469202
19606,19607,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51067,Franklin County,West Piedmont,4,7.1,Franklin County,37.0527719,-79.8813093
19607,19608,6/2/2025,2019,Cocaine,Locality,51550,Chesapeake City,Chesapeake,14,5.7,Chesapeake City,36.7503719,-76.22858
19608,19609,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51099,King George County,Rappahannock,7,25.6,King George County,38.2786312,-77.175356
19609,19610,6/2/2025,2019,Cocaine,Locality,51720,Norton City,Lenowisco,0,0,Norton City,36.9332591,-82.6352237
19610,19611,6/2/2025,2023,Methadone,Locality,51087,Henrico County,Henrico,5,1.5,Henrico County,37.5131191,-77.3465081
19611,19612,6/2/2025,2020,Psychostimulant,Locality,51109,Louisa County,Blue Ridge,2,5.2,Louisa County,37.9854441,-77.9486307
19612,19613,6/2/2025,2020,Methadone,Locality,51800,Suffolk City,Western Tidewater,1,1.1,Suffolk City,36.7280842,-76.581348
19613,19614,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51700,Newport News City,Peninsula,57,31.8,Newport News City,37.0867976,-76.4715359
19614,19615,6/2/2025,2024^,Any Opioids,Locality,51570,Colonial Heights City,Chesterfield,6,34.9,Colonial Heights City,37.2543528,-77.4091462
19615,19616,6/2/2025,2020,Benzodiazepine,Locality,51019,Bedford County,Central Virginia,2,2.5,Bedford County,37.3123905,-79.5399003
19616,19617,6/2/2025,2025†,Any Opioids,Locality,51117,Mecklenburg County,Southside,0,0,Mecklenburg County,36.6798483,-78.314746
19617,19618,6/2/2025,2023,Methadone,Locality,51173,Smyth County,Mount Rogers,1,3.3,Smyth County,36.8440149,-81.5418453
19618,19619,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,10,19,Culpeper County,38.4912207,-77.9618216
19619,19620,6/2/2025,2024^,Any Opioids,Locality,51760,Richmond City,Richmond City,105,45.2,Richmond City,37.5433591,-77.4353135
19620,19621,6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51091,Highland County,Central Shenandoah,0,0,Highland County,38.3841897,-79.5907978
19621,19622,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,4,22,Westmoreland County,38.1153203,-76.7567355
19622,19623,6/2/2025,2022,Any Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0,Lexington City,37.784,-79.4428
19623,19624,6/2/2025,2021,Heroin,Locality,51710,Norfolk City,Norfolk City,38,15.7,Norfolk City,36.8585511,-76.3047394
19624,19625,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51131,Northampton County,Eastern Shore,3,25.7,Northampton County,37.3688433,-75.9265679
19625,19626,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51145,Powhatan County,Chesterfield,2,6.6,Powhatan County,37.5531622,-77.9112655
19626,19627,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0,Lexington City,37.784,-79.4428
19627,19628,6/2/2025,2024^,Heroin,Locality,51540,Charlottesville City,Blue Ridge,1,2.1,Charlottesville City,38.0298985,-78.47703
19628,19629,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51127,New Kent County,Chickahominy,6,25.4,New Kent County,37.4974701,-76.9990453
19629,19630,6/2/2025,2019,Any Opioids,Locality,51800,Suffolk City,Western Tidewater,14,15.2,Suffolk City,36.7280842,-76.581348
19630,19631,6/2/2025,2021,Methadone,Locality,51001,Accomack County,Eastern Shore,1,3.1,Accomack County,37.7422207,-75.6743538
19631,19632,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51093,Isle of Wight County,Western Tidewater,3,8,Isle of Wight County,36.8953677,-76.7248143
19632,19633,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51065,Fluvanna County,Blue Ridge,0,0,Fluvanna County,37.8488527,-78.2789994
19633,19634,6/2/2025,2023,Psychostimulant,Locality,51007,Amelia County,Piedmont,3,23.1,Amelia County,37.3319664,-78.008448
19634,19635,6/2/2025,2021,Benzodiazepine,Locality,51051,Dickenson County,Cumberland Plateau,1,7.1,Dickenson County,37.1226368,-82.359691
19635,19636,6/2/2025,2024^,Any Opioids,Locality,51083,Halifax County,Southside,2,5.9,Halifax County,36.747244,-78.9425634
19636,19637,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51031,Campbell County,Central Virginia,*,*,Campbell County,37.2158191,-79.1165953
19637,19638,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,0,0,Mecklenburg County,36.6798483,-78.314746
19638,19639,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51570,Colonial Heights City,Chesterfield,0,0,Colonial Heights City,37.2543528,-77.4091462
19639,19640,6/2/2025,2021,Any Opioids,Locality,51197,Wythe County,Mount Rogers,3,10.5,Wythe County,36.9118401,-81.0639347
19640,19641,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51169,Scott County,Lenowisco,0,0,Scott County,36.7117473,-82.5893052
19641,19642,6/2/2025,2021,All-Drug,Locality,51023,Botetourt County,Alleghany,13,38.7,Botetourt County,37.5520825,-79.8029569
19642,19643,6/2/2025,2025†,All-Drug,Locality,51085,Hanover County,Chickahominy,*,*,Hanover County,37.744783,-77.4464165
19643,19644,6/2/2025,2023,Psychostimulant,Locality,51029,Buckingham County,Piedmont,2,11.6,Buckingham County,37.5558826,-78.5547172
19644,19645,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51177,Spotsylvania County,Rappahannock,19,13.7,Spotsylvania County,38.1880936,-77.6741751
19645,19646,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51810,Virginia Beach City,Virginia Beach,*,*,Virginia Beach City,36.7804592,-76.0894987
19646,19647,6/2/2025,2024^,Psychostimulant,Locality,51775,Salem City,Alleghany,4,15.8,Salem City,37.2919366,-80.0570773
19647,19648,6/2/2025,2021,Cocaine,Locality,51001,Accomack County,Eastern Shore,8,24.8,Accomack County,37.7422207,-75.6743538
19648,19649,6/2/2025,2020,Any Opioids,Locality,51089,Henry County,West Piedmont,28,55.7,Henry County,36.6725813,-79.9242922
19649,19650,6/2/2025,2024^,Psychostimulant,Locality,51036,Charles City County,Chickahominy,0,0,Charles City County,37.3705777,-77.0605098
19650,19651,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,0,0,Charlotte County,37.0416273,-78.6523968
19651,19652,6/2/2025,2023,All-Drug,Locality,51077,Grayson County,Mount Rogers,1,6.5,Grayson County,36.6512208,-81.2114025
19652,19653,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51023,Botetourt County,Alleghany,3,9,Botetourt County,37.5520825,-79.8029569
19653,19654,6/2/2025,2019,Any Opioids,Locality,51115,Mathews County,Three Rivers,0,0,Mathews County,37.4481394,-76.331696
19654,19655,6/2/2025,2019,Cocaine,Locality,51570,Colonial Heights City,Chesterfield,2,11.5,Colonial Heights City,37.2543528,-77.4091462
19655,19656,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51820,Waynesboro City,Central Shenandoah,4,17.6,Waynesboro City,38.0709289,-78.8749878
19656,19657,6/2/2025,2019,All-Drug,Locality,51570,Colonial Heights City,Chesterfield,5,28.8,Colonial Heights City,37.2543528,-77.4091462
19657,19658,6/2/2025,2021,Cocaine,Locality,51595,Emporia City,Crater,5,95.1,Emporia City,36.6937606,-77.5357141
19658,19659,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51049,Cumberland County,Piedmont,0,0,Cumberland County,37.5004191,-78.2469202
19659,19660,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51167,Russell County,Cumberland Plateau,7,26.3,Russell County,36.9251814,-82.1147841
19660,19661,6/2/2025,2021,Benzodiazepine,Locality,51091,Highland County,Central Shenandoah,0,0,Highland County,38.3841897,-79.5907978
19661,19662,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51167,Russell County,Cumberland Plateau,0,0,Russell County,36.9251814,-82.1147841
19662,19663,6/2/2025,2025†,Psychostimulant,Locality,51063,Floyd County,New River,0,0,Floyd County,36.9157056,-80.3876889
19663,19664,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51760,Richmond City,Richmond City,*,*,Richmond City,37.5433591,-77.4353135
19664,19665,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51057,Essex County,Three Rivers,0,0,Essex County,37.9140592,-76.9326385
19665,19666,6/2/2025,2023,Methadone,Locality,51683,Manassas City,Prince William,0,0,Manassas City,38.7615639,-77.6217121
19666,19667,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51036,Charles City County,Chickahominy,0,0,Charles City County,37.3705777,-77.0605098
19667,19668,6/2/2025,2021,Benzodiazepine,Locality,51710,Norfolk City,Norfolk City,15,6.2,Norfolk City,36.8585511,-76.3047394
19668,19669,6/2/2025,2022,Methadone,Locality,51071,Giles County,New River,1,6,Giles County,37.3088528,-80.7098781
19669,19670,6/2/2025,2019,Heroin,Locality,51113,Madison County,Rappahannock/Rapidan,1,7.5,Madison County,38.4114615,-78.2846634
19670,19671,6/2/2025,2025†,Any Opioids,Locality,51650,Hampton City,Hampton,0,0,Hampton City,37.0264414,-76.3442846
19671,19672,6/2/2025,2020,Heroin,Locality,51019,Bedford County,Central Virginia,2,2.5,Bedford County,37.3123905,-79.5399003
19672,19673,6/2/2025,2019,Methadone,Locality,51740,Portsmouth City,Portsmouth,2,2.1,Portsmouth City,36.8313802,-76.3700611
19673,19674,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51183,Sussex County,Crater,*,*,Sussex County,36.9096897,-77.2741121
19674,19675,6/2/2025,2025†,Heroin,Locality,51027,Buchanan County,Cumberland Plateau,0,0,Buchanan County,37.2600448,-82.0320334
19675,19676,6/2/2025,2022,Methadone,Locality,51590,Danville City,Pittsylvania/Danville,0,0,Danville City,36.5863941,-79.3920409
19676,19677,6/2/2025,2024^,All-Drug,Locality,51075,Goochland County,Chickahominy,3,12.3,Goochland County,37.7204342,-77.8837984
19677,19678,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51720,Norton City,Lenowisco,1,25.1,Norton City,36.9332591,-82.6352237
19678,19679,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51141,Patrick County,West Piedmont,6,34.3,Patrick County,36.6818706,-80.284636
19679,19680,6/2/2025,2020,Cocaine,Locality,51165,Rockingham County,Central Shenandoah,0,0,Rockingham County,38.5080288,-78.8949442
19680,19681,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51035,Carroll County,Mount Rogers,2,6.7,Carroll County,36.7365816,-80.7439791
19681,19682,6/2/2025,2024^,Psychostimulant,Locality,51015,Augusta County,Central Shenandoah,3,3.9,Augusta County,38.1793809,-79.1525761
19682,19683,6/2/2025,2021,All-Drug,Locality,51820,Waynesboro City,Central Shenandoah,4,17.6,Waynesboro City,38.0709289,-78.8749878
19683,19684,6/2/2025,2022,Psychostimulant,Locality,51690,Martinsville City,West Piedmont,4,32.4,Martinsville City,36.6909706,-79.8750387
19684,19685,6/2/2025,2024^,Methadone,Locality,51147,Prince Edward County,Piedmont,0,0,Prince Edward County,37.2293293,-78.4628573
19685,19686,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51185,Tazewell County,Cumberland Plateau,0,0,Tazewell County,37.1236041,-81.5684129
19686,19687,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51610,Falls Church City,Fairfax,0,0,Falls Church City,38.880517,-77.1796109
19687,19688,6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51175,Southampton County,Western Tidewater,0,0,Southampton County,36.6959378,-77.1586002
19688,19689,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51019,Bedford County,Central Virginia,1,1.3,Bedford County,37.3123905,-79.5399003
19689,19690,6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51161,Roanoke County,Alleghany,5,5.3,Roanoke County,37.2377673,-80.0759642
19690,19691,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51590,Danville City,Pittsylvania/Danville,0,0,Danville City,36.5863941,-79.3920409
19691,19692,6/2/2025,2022,Psychostimulant,Locality,51520,Bristol City,Mount Rogers,3,17.3,Bristol City,36.5986958,-82.1812481
19692,19693,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51075,Goochland County,Chickahominy,3,12.3,Goochland County,37.7204342,-77.8837984
19693,19694,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,0,0,Page County,38.6002354,-78.5016516
19694,19695,6/2/2025,2022,Heroin,Locality,51049,Cumberland County,Piedmont,0,0,Cumberland County,37.5004191,-78.2469202
19695,19696,6/2/2025,2020,Heroin,Locality,51181,Surry County,Crater,0,0,Surry County,37.1118778,-76.895924
19696,19697,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51775,Salem City,Alleghany,0,0,Salem City,37.2919366,-80.0570773
19697,19698,6/2/2025,2020,Benzodiazepine,Locality,51137,Orange County,Rappahannock/Rapidan,3,8,Orange County,38.2490349,-78.013983
19698,19699,6/2/2025,2022,Methadone,Locality,51173,Smyth County,Mount Rogers,0,0,Smyth County,36.8440149,-81.5418453
19699,19700,6/2/2025,2025†,Any Opioids,Locality,51760,Richmond City,Richmond City,*,*,Richmond City,37.5433591,-77.4353135
19700,19701,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51067,Franklin County,West Piedmont,0,0,Franklin County,37.0527719,-79.8813093
19701,19702,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51099,King George County,Rappahannock,7,25.6,King George County,38.2786312,-77.175356
19702,19703,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,8,44.1,Westmoreland County,38.1153203,-76.7567355
19703,19704,6/2/2025,2019,Benzodiazepine,Locality,51087,Henrico County,Henrico,3,0.9,Henrico County,37.5131191,-77.3465081
19704,19705,6/2/2025,2020,Heroin,Locality,51710,Norfolk City,Norfolk City,22,9.1,Norfolk City,36.8585511,-76.3047394
19705,19706,6/2/2025,2021,Psychostimulant,Locality,51109,Louisa County,Blue Ridge,3,7.9,Louisa County,37.9854441,-77.9486307
19706,19707,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51101,King William County,Three Rivers,0,0,King William County,37.6940722,-77.0690284
19707,19708,6/2/2025,2023,Any Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0,Lexington City,37.784,-79.4428
19708,19709,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51091,Highland County,Central Shenandoah,0,0,Highland County,38.3841897,-79.5907978
19709,19710,6/2/2025,2025†,Any Opioids,Locality,51570,Colonial Heights City,Chesterfield,0,0,Colonial Heights City,37.2543528,-77.4091462
19710,19711,6/2/2025,2021,Benzodiazepine,Locality,51019,Bedford County,Central Virginia,0,0,Bedford County,37.3123905,-79.5399003
19711,19712,6/2/2025,2019,Benzodiazepine,Locality,51167,Russell County,Cumberland Plateau,0,0,Russell County,36.9251814,-82.1147841
19712,19713,6/2/2025,2019,Methadone,Locality,51175,Southampton County,Western Tidewater,0,0,Southampton County,36.6959378,-77.1586002
19713,19714,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51700,Newport News City,Peninsula,61,34.1,Newport News City,37.0867976,-76.4715359
19714,19715,6/2/2025,2024^,Any Opioids,Locality,51117,Mecklenburg County,Southside,6,19.6,Mecklenburg County,36.6798483,-78.314746
19715,19716,6/2/2025,2021,Methadone,Locality,51800,Suffolk City,Western Tidewater,0,0,Suffolk City,36.7280842,-76.581348
19716,19717,6/2/2025,2022,Methadone,Locality,51087,Henrico County,Henrico,9,2.7,Henrico County,37.5131191,-77.3465081
19717,19718,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51131,Northampton County,Eastern Shore,3,25.7,Northampton County,37.3688433,-75.9265679
19718,19719,6/2/2025,2019,Cocaine,Locality,51161,Roanoke County,Alleghany,2,2.1,Roanoke County,37.2377673,-80.0759642
19719,19720,6/2/2025,2025†,Any Opioids,Locality,51095,James City County,Peninsula,0,0,James City County,37.3211485,-76.7972515
19720,19721,6/2/2025,2025†,Psychostimulant,Locality,51193,Westmoreland County,Three Rivers,0,0,Westmoreland County,38.1153203,-76.7567355
