_id,Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents"
15471,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51185,Tazewell County,Cumberland Plateau,5,12.3
15472,6/2/2025,2020,Methadone,Locality,51187,Warren County,Lord Fairfax,2,4.9
15473,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51590,Danville City,Pittsylvania/Danville,1,2.5
15474,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51045,Craig County,Alleghany,1,19.7
15475,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51775,Salem City,Alleghany,0,0
15476,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,0,0
15477,6/2/2025,2021,Benzodiazepine,Locality,51163,Rockbridge County,Central Shenandoah,0,0
15478,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51590,Danville City,Pittsylvania/Danville,19,47.7
15479,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51029,Buckingham County,Piedmont,0,0
15480,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51720,Norton City,Lenowisco,0,0
15481,6/2/2025,2020,Psychostimulant,Locality,51620,Franklin City,Western Tidewater,0,0
15482,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51141,Patrick County,West Piedmont,8,45.7
15483,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51069,Frederick County,Lord Fairfax,17,18.7
15484,6/2/2025,2023,Heroin,Locality,51520,Bristol City,Mount Rogers,0,0
15485,6/2/2025,2025†,All-Drug,Locality,51083,Halifax County,Southside,*,*
15486,6/2/2025,2020,Cocaine,Locality,51510,Alexandria City,Alexandria,5,3.2
15487,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51195,Wise County,Lenowisco,5,13.4
15488,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51093,Isle of Wight County,Western Tidewater,0,0
15489,6/2/2025,2023,Psychostimulant,Locality,51049,Cumberland County,Piedmont,1,10.1
15490,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51065,Fluvanna County,Blue Ridge,2,7.3
15491,6/2/2025,2020,All-Drug,Locality,51197,Wythe County,Mount Rogers,7,24.5
15492,6/2/2025,2019,Heroin,Locality,51015,Augusta County,Central Shenandoah,0,0
15493,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51051,Dickenson County,Cumberland Plateau,7,49.7
15494,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51073,Gloucester County,Three Rivers,1,2.7
15495,6/2/2025,2023,Heroin,Locality,51095,James City County,Peninsula,1,1.3
15496,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51063,Floyd County,New River,0,0
15497,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51087,Henrico County,Henrico,108,32.4
15498,6/2/2025,2024^,Methadone,Locality,51021,Bland County,Mount Rogers,0,0
15499,6/2/2025,2019,Any Opioids,Locality,51193,Westmoreland County,Three Rivers,8,44.4
15500,6/2/2025,2021,Benzodiazepine,Locality,51790,Staunton City,Central Shenandoah,0,0
15501,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51185,Tazewell County,Cumberland Plateau,26,64.2
15502,6/2/2025,2023,All-Drug,Locality,51075,Goochland County,Chickahominy,8,32.7
15503,6/2/2025,2021,Methadone,Locality,51081,Greensville County,Crater,0,0
15504,6/2/2025,2023,Psychostimulant,Locality,51015,Augusta County,Central Shenandoah,4,5.2
15505,6/2/2025,2019,Psychostimulant,Locality,51095,James City County,Peninsula,1,1.3
15506,6/2/2025,2024^,Cocaine,Locality,51049,Cumberland County,Piedmont,1,10.1
15507,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51035,Carroll County,Mount Rogers,1,3.3
15508,6/2/2025,2019,Heroin,Locality,51670,Hopewell City,Crater,6,26.6
15509,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51660,Harrisonburg City,Central Shenandoah,1,1.9
15510,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51720,Norton City,Lenowisco,1,25.1
15511,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51550,Chesapeake City,Chesapeake,32,13
15512,6/2/2025,2023,Cocaine,Locality,51810,Virginia Beach City,Virginia Beach,49,10.9
15513,6/2/2025,2024^,Benzodiazepine,Locality,51685,Manassas Park City,Prince William,0,0
15514,6/2/2025,2025†,Psychostimulant,Locality,51690,Martinsville City,West Piedmont,0,0
15515,6/2/2025,2025†,Methadone,Locality,51590,Danville City,Pittsylvania/Danville,0,0
15516,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,65,26.8
15517,6/2/2025,2019,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,5,8.3
15518,6/2/2025,2019,Cocaine,Locality,51067,Franklin County,West Piedmont,0,0
15519,6/2/2025,2023,All-Drug,Locality,51810,Virginia Beach City,Virginia Beach,126,27.9
15520,6/2/2025,2022,Any Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,15,28
15521,6/2/2025,2019,Benzodiazepine,Locality,51630,Fredericksburg City,Rappahannock,0,0
15522,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,1,13.4
15523,6/2/2025,2024^,Benzodiazepine,Locality,51760,Richmond City,Richmond City,6,2.6
15524,6/2/2025,2020,Any Opioids,Locality,51019,Bedford County,Central Virginia,11,13.8
15525,6/2/2025,2020,Any Opioids,Locality,51167,Russell County,Cumberland Plateau,1,3.8
15526,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51087,Henrico County,Henrico,6,1.8
15527,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51119,Middlesex County,Three Rivers,0,0
15528,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51073,Gloucester County,Three Rivers,0,0
15529,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51145,Powhatan County,Chesterfield,0,0
15530,6/2/2025,2025†,Heroin,Locality,51079,Greene County,Blue Ridge,0,0
15531,6/2/2025,2020,All-Drug,Locality,51109,Louisa County,Blue Ridge,9,23.6
15532,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51149,Prince George County,Crater,0,0
15533,6/2/2025,2025†,Heroin,Locality,51840,Winchester City,Lord Fairfax,0,0
15534,6/2/2025,2020,Methadone,Locality,51051,Dickenson County,Cumberland Plateau,1,7.1
15535,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51031,Campbell County,Central Virginia,0,0
15536,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51001,Accomack County,Eastern Shore,4,12.4
15537,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51065,Fluvanna County,Blue Ridge,6,21.9
15538,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51127,New Kent County,Chickahominy,0,0
15539,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51169,Scott County,Lenowisco,2,9.2
15540,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51790,Staunton City,Central Shenandoah,4,15.9
15541,6/2/2025,2024^,Any Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0
15542,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51099,King George County,Rappahannock,0,0
15543,6/2/2025,2022,Any Opioids,Locality,51760,Richmond City,Richmond City,201,86.6
15544,6/2/2025,2019,Heroin,Locality,51820,Waynesboro City,Central Shenandoah,0,0
15545,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,3,16.5
15546,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,7,59.2
15547,6/2/2025,2025†,Methadone,Locality,51173,Smyth County,Mount Rogers,0,0
15548,6/2/2025,2025†,Methadone,Locality,51087,Henrico County,Henrico,0,0
15549,6/2/2025,2022,Any Opioids,Locality,51570,Colonial Heights City,Chesterfield,9,52.3
15550,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51999,Unknown,Unknown,0,N/A
15551,6/2/2025,2020,Heroin,Locality,51069,Frederick County,Lord Fairfax,3,3.3
15552,6/2/2025,2023,Any Opioids,Locality,51117,Mecklenburg County,Southside,11,35.9
15553,6/2/2025,2020,Heroin,Locality,51045,Craig County,Alleghany,2,39.4
15554,6/2/2025,2021,All-Drug,Locality,51157,Rappahannock County,Rappahannock/Rapidan,3,41.3
15555,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51067,Franklin County,West Piedmont,13,23.1
15556,6/2/2025,2020,Methadone,Locality,51101,King William County,Three Rivers,0,0
15557,6/2/2025,2020,Heroin,Locality,51141,Patrick County,West Piedmont,1,5.7
15558,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51011,Appomattox County,Central Virginia,2,12.5
15559,6/2/2025,2019,Psychostimulant,Locality,51041,Chesterfield County,Chesterfield,7,2
15560,6/2/2025,2021,Any Opioids,Locality,51099,King George County,Rappahannock,7,25.6
15561,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,38,15.7
15562,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,0,0
15563,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0
15564,6/2/2025,2020,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7
15565,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51087,Henrico County,Henrico,0,0
15566,6/2/2025,2022,Any Opioids,Locality,51131,Northampton County,Eastern Shore,4,34.3
15567,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51185,Tazewell County,Cumberland Plateau,3,7.4
15568,6/2/2025,2025†,Psychostimulant,Locality,51840,Winchester City,Lord Fairfax,0,0
15569,6/2/2025,2019,Any Opioids,Locality,51019,Bedford County,Central Virginia,7,8.9
15570,6/2/2025,2020,Any Opioids,Locality,51193,Westmoreland County,Three Rivers,2,11
15571,6/2/2025,2020,Psychostimulant,Locality,51095,James City County,Peninsula,2,2.6
15572,6/2/2025,2020,Heroin,Locality,51670,Hopewell City,Crater,5,22.3
15573,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,6,24.6
15574,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51009,Amherst County,Central Virginia,0,0
15575,6/2/2025,2025†,Psychostimulant,Locality,51079,Greene County,Blue Ridge,0,0
15576,6/2/2025,2020,Cocaine,Locality,51067,Franklin County,West Piedmont,2,3.6
15577,6/2/2025,2021,All-Drug,Locality,51710,Norfolk City,Norfolk City,112,46.1
15578,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51003,Albemarle County,Blue Ridge,1,0.9
15579,6/2/2025,2020,Benzodiazepine,Locality,51630,Fredericksburg City,Rappahannock,2,6.8
15580,6/2/2025,2024^,Any Opioids,Locality,51107,Loudoun County,Loudoun,16,3.8
15581,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51007,Amelia County,Piedmont,2,15.4
15582,6/2/2025,2024^,Any Opioids,Locality,51073,Gloucester County,Three Rivers,5,13.3
15583,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7
15584,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51036,Charles City County,Chickahominy,0,0
15585,6/2/2025,2023,Any Opioids,Locality,51049,Cumberland County,Piedmont,2,20.1
15586,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51173,Smyth County,Mount Rogers,0,0
15587,6/2/2025,2020,Benzodiazepine,Locality,51800,Suffolk City,Western Tidewater,3,3.2
15588,6/2/2025,2020,Psychostimulant,Locality,51177,Spotsylvania County,Rappahannock,11,7.9
15589,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51077,Grayson County,Mount Rogers,1,6.5
15590,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51059,Fairfax County,Fairfax,0,0
15591,6/2/2025,2020,Psychostimulant,Locality,51091,Highland County,Central Shenandoah,0,0
15592,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51041,Chesterfield County,Chesterfield,*,*
15593,6/2/2025,2022,Methadone,Locality,51520,Bristol City,Mount Rogers,0,0
15594,6/2/2025,2025†,Methadone,Locality,51171,Shenandoah County,Lord Fairfax,0,0
15595,6/2/2025,2024^,Benzodiazepine,Locality,51179,Stafford County,Rappahannock,2,1.3
15596,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51085,Hanover County,Chickahominy,5,4.6
15597,6/2/2025,2025†,Heroin,Locality,51021,Bland County,Mount Rogers,0,0
15598,6/2/2025,2019,Psychostimulant,Locality,51175,Southampton County,Western Tidewater,0,0
15599,6/2/2025,2020,Methadone,Locality,51061,Fauquier County,Rappahannock/Rapidan,0,0
15600,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51089,Henry County,West Piedmont,8,15.9
15601,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51153,Prince William County,Prince William,44,9.4
15602,6/2/2025,2022,Benzodiazepine,Locality,51149,Prince George County,Crater,1,2.6
15603,6/2/2025,2024^,Psychostimulant,Locality,51147,Prince Edward County,Piedmont,0,0
15604,6/2/2025,2022,Any Opioids,Locality,51005,Alleghany County,Alleghany,5,34
15605,6/2/2025,2024^,Psychostimulant,Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0
15606,6/2/2025,2020,Methadone,Locality,51678,Lexington City,Central Shenandoah,0,0
15607,6/2/2025,2025†,Heroin,Locality,51155,Pulaski County,New River,0,0
15608,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,3,9.8
15609,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51093,Isle of Wight County,Western Tidewater,2,5.4
15610,6/2/2025,2020,Methadone,Locality,51149,Prince George County,Crater,0,0
15611,6/2/2025,2025†,Methadone,Locality,51735,Poquoson City,Peninsula,0,0
15612,6/2/2025,2024^,Methadone,Locality,51025,Brunswick County,Southside,0,0
15613,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51053,Dinwiddie County,Crater,0,0
15614,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51125,Nelson County,Blue Ridge,1,6.8
15615,6/2/2025,2019,Any Opioids,Locality,51580,Covington City,Alleghany,0,0
15616,6/2/2025,2019,All-Drug,Locality,51149,Prince George County,Crater,6,15.6
15617,6/2/2025,2020,Heroin,Locality,51005,Alleghany County,Alleghany,1,6.8
15618,6/2/2025,2022,Psychostimulant,Locality,51790,Staunton City,Central Shenandoah,2,7.9
15619,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51109,Louisa County,Blue Ridge,0,0
15620,6/2/2025,2023,All-Drug,Locality,51001,Accomack County,Eastern Shore,15,46.5
15621,6/2/2025,2025†,All-Drug,Locality,51119,Middlesex County,Three Rivers,*,*
15622,6/2/2025,2019,Methadone,Locality,51127,New Kent County,Chickahominy,0,0
15623,6/2/2025,2020,Benzodiazepine,Locality,51015,Augusta County,Central Shenandoah,1,1.3
15624,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51540,Charlottesville City,Blue Ridge,2,4.3
15625,6/2/2025,2021,Heroin,Locality,51059,Fairfax County,Fairfax,8,0.7
15626,6/2/2025,2021,Cocaine,Locality,51077,Grayson County,Mount Rogers,0,0
15627,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51770,Roanoke City,Roanoke City,15,15.1
15628,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51735,Poquoson City,Peninsula,1,8.2
15629,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51149,Prince George County,Crater,11,28.4
15630,6/2/2025,2023,Cocaine,Locality,51023,Botetourt County,Alleghany,2,5.9
15631,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51105,Lee County,Lenowisco,3,12.9
15632,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51059,Fairfax County,Fairfax,79,6.9
15633,6/2/2025,2021,All-Drug,Locality,51173,Smyth County,Mount Rogers,10,33.2
15634,6/2/2025,2020,Benzodiazepine,Locality,51775,Salem City,Alleghany,0,0
15635,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51820,Waynesboro City,Central Shenandoah,0,0
15636,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51177,Spotsylvania County,Rappahannock,53,38.3
15637,6/2/2025,2019,Any Opioids,Locality,51071,Giles County,New River,1,6
15638,6/2/2025,2020,Cocaine,Locality,51680,Lynchburg City,Central Virginia,5,6.1
15639,6/2/2025,2024^,Benzodiazepine,Locality,51027,Buchanan County,Cumberland Plateau,0,0
15640,6/2/2025,2021,Cocaine,Locality,51187,Warren County,Lord Fairfax,2,4.9
15641,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51810,Virginia Beach City,Virginia Beach,95,21.1
15642,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51670,Hopewell City,Crater,19,84.9
15643,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51173,Smyth County,Mount Rogers,3,10
15644,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51650,Hampton City,Hampton,37,27.5
15645,6/2/2025,2022,All-Drug,Locality,51185,Tazewell County,Cumberland Plateau,23,56.7
15646,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51660,Harrisonburg City,Central Shenandoah,0,0
15647,6/2/2025,2022,Psychostimulant,Locality,51595,Emporia City,Crater,0,0
15648,6/2/2025,2020,All-Drug,Locality,51143,Pittsylvania County,Pittsylvania/Danville,19,31.7
15649,6/2/2025,2020,Heroin,Locality,51091,Highland County,Central Shenandoah,0,0
15650,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51135,Nottoway County,Piedmont,0,0
15651,6/2/2025,2022,Any Opioids,Locality,51740,Portsmouth City,Portsmouth,84,88.3
15652,6/2/2025,2019,Cocaine,Locality,51147,Prince Edward County,Piedmont,1,4.4
15653,6/2/2025,2024^,Heroin,Locality,51103,Lancaster County,Three Rivers,0,0
15654,6/2/2025,2022,Cocaine,Locality,51185,Tazewell County,Cumberland Plateau,2,4.9
15655,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51750,Radford City,New River,0,0
15656,6/2/2025,2025†,Benzodiazepine,Locality,51161,Roanoke County,Alleghany,0,0
15657,6/2/2025,2024^,Cocaine,Locality,51147,Prince Edward County,Piedmont,0,0
15658,6/2/2025,2023,Benzodiazepine,Locality,51013,Arlington County,Arlington,2,0.8
15659,6/2/2025,2019,Heroin,Locality,51103,Lancaster County,Three Rivers,0,0
15660,6/2/2025,2024^,Any Opioids,Locality,51071,Giles County,New River,2,12
15661,6/2/2025,2021,All-Drug,Locality,51105,Lee County,Lenowisco,3,12.9
15662,6/2/2025,2021,Heroin,Locality,51011,Appomattox County,Central Virginia,0,0
15663,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51105,Lee County,Lenowisco,2,8.5
15664,6/2/2025,2023,All-Drug,Locality,51165,Rockingham County,Central Shenandoah,12,14.6
15665,6/2/2025,2021,Psychostimulant,Locality,51121,Montgomery County,New River,6,6.1
15666,6/2/2025,2025†,Benzodiazepine,Locality,51113,Madison County,Rappahannock/Rapidan,0,0
15667,6/2/2025,2021,Benzodiazepine,Locality,51139,Page County,Lord Fairfax,0,0
15668,6/2/2025,2025†,Any Opioids,Locality,51683,Manassas City,Prince William,0,0
15669,6/2/2025,2019,Benzodiazepine,Locality,51027,Buchanan County,Cumberland Plateau,2,9.5
15670,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51650,Hampton City,Hampton,22,16.2
